comment_text,content_id,형태소,형태소기반_감정,맥락기반_감정
"3박스 구매, 멀티비타민 3박스 구매, 밀키트세트도 가격 저렴하고 맛있어서 너무 좋습니다.",168,"['박스', '구매', '멀티', '비타민', '박스', '구매', '키트', '세트', '가격', '맛있']",중립,긍정
장산의신 대박나라 밀키트계의 다이소.ㅋ 몰에 들어가서 주변에 선물 합니다. 덕분에 건강 해 질것 같아요😂🎉,168,"['장산', '키트', '다이소', '들어가', '주변', '선물', '덕분', '건강']",중립,긍정
홍삼 잘 받았습니다. 맛도 좋고 함량도 높고 가격이 훌륭합니다. 감사드립니다. 가방도 고급스럽습니다.,168,"['홍삼', '함량', '가격', '훌륭하', '감사', '드리', '가방', '고급']",긍정,긍정
먹어보니 정말 좋아요^^,168,[],중립,긍정
저는 샀습니다.,168,[],중립,긍정
아직 도착하지 않아서 못 먹었지만. ..^^오늘오겠지요,168,"['도착', '오늘']",중립,긍정
감사합니다,170,['감사'],긍정,긍정
코큐텐도 괜찮음,170,"['코큐텐', '괜찮']",긍정,긍정
오호 도움되네요^^,170,['도움'],긍정,긍정
콜라겐 보단 레티놀이 더효과가 좋아요~ 잇레티놀 먹고 있는데 피부탄력이랑 미백에 특히 효과가 좋더라고요~ 꾸준함이 동반되어야 하지만요 ^^,170,"['콜라겐', '레티노', '효과', '잇레티놀', '피부', '탄력', '미백', '효과', '동반']",긍정,긍정
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cXsT6d 1위 : 락토핏 코어 유산균 60p 가격 : 32,200원 링크 : https://link.coupang.com/a/cXsT6d 2위 : ON US 식품 건조기 고추 야채 소형 과일 가정용 업소용 가격 : 139,000원 링크 : https://link.coupang.com/a/cXsT6e 3위 : 뉴트리디데이 프리미엄 밀크씨슬 골드 가격 : 12,900원 링크 : https://link.coupang.com/a/cXsT6f 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 3단, 화이트 가격 : 11,500원 링크 : https://link.coupang.com/a/cXsT6g 5위 : 뉴트리디데이 메가렉스 마그네슘 400 가격 : 19,900원 링크 : https://link.coupang.com/a/cXsT6h 6위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 2단, 화이트 가격 : 10,500원 링크 : https://link.coupang.com/a/cXsT6i 7위 : 뉴트리디데이 프리미엄 밀크씨슬 골드 가격 : 24,900원 링크 : https://link.coupang.com/a/cXsT6j 8위 : 심플온 행거형 접이식 의류 관리기 건조기 UV 살균 빈대제거, UV스마트형 | 리모컨 가격 : 184,000원 링크 : https://link.coupang.com/a/cXsT6k 9위 : 홀리데이즈 프리미엄 콜라겐 타블렛 가격 : 9,900원 링크 : https://link.coupang.com/a/cXsT6l 10위 : 드라이핏 휴대용 의류 건조기 포터블 옷 빨래 스타일러 여행 출장 미니 접이식 소형 초경량, 1개, 포터블건조기 가격 : 154,000원 링크 : https://link.coupang.com/a/cXsT6m ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",171,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '락토핏', '코어', '유산균', '가격', '링크', '식품', '건조기', '고추', '야채', '소형', '과일', '가정', '업소', '가격', '링크', '트리', '데이', '프리미엄', '밀크', '골드', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '트리', '데이', '메가', '렉스', '마그네슘', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '트리', '데이', '프리미엄', '밀크', '골드', '가격', '링크', '심플', '행거', '접이식', '의류', '관리', '건조기', '살균', '빈대', '제거', '스마트', '리모컨', '가격', '링크', '홀리데이', '프리미엄', '콜라겐', '가격', '링크', '드라이핏', '휴대', '의류', '건조기', '포터블', '빨래', '스타일', '여행', '출장', '미니', '접이식', '소형', '경량', '포터블', '건조기', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정,긍정
"다이소 추천템 하나만 꼽자면, 뭐가 먼저 떠오르세요?🌿 If you had to pick just one Daiso item, what comes to mind first?",172,"['다이소', '추천', '하나', '떠오르']",긍정,긍정
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cWltx4 1위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,320원 링크 : https://link.coupang.com/a/cWltx4 2위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 2단, 화이트 가격 : 10,500원 링크 : https://link.coupang.com/a/cWltx5 3위 : 깔끔타 공간활용 이불 빨래건조대 가격 : 10,900원 링크 : https://link.coupang.com/a/cWltx6 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 1단, 화이트 가격 : 9,500원 링크 : https://link.coupang.com/a/cWltx7 5위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cWltx8 6위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cWltx9 7위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cWltya 8위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cWltyb ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",173,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '깔끔', '공간', '활용', '이불', '빨래', '건조대', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '조망', '건조', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정,긍정
구독과 좋아요 콕콕 콕콕 ^^,175,['구독'],중립,긍정
"영상 속 다이소 건기식 종류 구매링크: https://link.coupang.com/a/cYivo5 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cYivo5 2위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 20,000원 링크 : https://link.coupang.com/a/cYivo8 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cYivo9 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 3단, 화이트 가격 : 11,500원 링크 : https://link.coupang.com/a/cYivpb 5위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 10,000원 링크 : https://link.coupang.com/a/cYivpc 6위 : 휴대용 빨래건조기 UV살균 접이식 미니 건조기 스타일러 소형 빨래건조기 접이식 휴대용 원룸건조기, 화이트 가격 : 31,990원 링크 : https://link.coupang.com/a/cYivpd 7위 : 판클 EPA DPA 중성지방 다이어트 오메가3 지방산 30일분 가격 : 16,300원 링크 : https://link.coupang.com/a/cYivpe 8위 : 유니스 고급형 다용도 접이식 생선 건조망, 1개, 3단, 화이트 가격 : 12,100원 링크 : https://link.coupang.com/a/cYivpg 9위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,590원 링크 : https://link.coupang.com/a/cYivpi 10위 : ON US 식품 건조기 고추 야채 소형 과일 가정용 업소용 가격 : 139,000원 링크 : https://link.coupang.com/a/cYivpk 감사합니다.",177,"['영상', '다이소', '종류', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '휴대', '빨래', '건조기', '살균', '접이식', '미니', '건조기', '스타일', '소형', '빨래', '건조기', '접이식', '휴대', '원룸', '건조기', '화이트', '가격', '링크', '판클', '중성', '지방', '다이어트', '오메가', '지방산', '가격', '링크', '유니스', '고급', '다용도', '접이식', '생선', '건조', '화이트', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '식품', '건조기', '고추', '야채', '소형', '과일', '가정', '업소', '가격', '링크', '감사']",긍정,긍정
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cUDXLH 1위 : KEMEI 싱크대 180도회전 행주 타월 수납 선반, 미니 다기능 물빼기 건조대 주방필수, 투명 화이트, 1개 가격 : 13,500원 링크 : https://link.coupang.com/a/cUDXLH 2위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 10,000원 링크 : https://link.coupang.com/a/cUDXLI 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cUDXLJ 4위 : 미니건조기필터 구번 역대급 공장가격판매 한정수량 가격 : 10,700원 링크 : https://link.coupang.com/a/cUDXLK 5위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 1단, 화이트 가격 : 9,500원 링크 : https://link.coupang.com/a/cUDXLL 6위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 9,600원 링크 : https://link.coupang.com/a/cUDXLM 7위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cUDXLN 8위 : UML마켓 즉석 된장 간편국 블럭국 골라담기 구성 가격 : 11,100원 링크 : https://link.coupang.com/a/cUDXLO 9위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 20,000원 링크 : https://link.coupang.com/a/cUDXLP 10위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cUDXLQ ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",178,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '싱크대', '회전', '행주', '타월', '수납', '선반', '미니', '다기능', '건조대', '주방', '필수', '투명', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '미니', '건조기', '필터', '역대', '공장', '가격', '판매', '한정', '수량', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '마켓', '즉석', '된장', '블럭', '고르', '구성', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '한미', '오메가', '맥스', '캡슐', '영양제', '건강', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정,긍정
"영상 속 다이소 건기식 추천 구매링크: https://link.coupang.com/a/cWgiiV 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,320원 링크 : https://link.coupang.com/a/cWgiiV 2위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 1단, 화이트 가격 : 9,500원 링크 : https://link.coupang.com/a/cWgiiX 3위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cWgii0 4위 : 건조망, 1개, 건조망(400x400) 가격 : 8,900원 링크 : https://link.coupang.com/a/cWgii2 5위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cWgii6 6위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cWgii8 7위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 10,000원 링크 : https://link.coupang.com/a/cWgija 8위 : 그린몬스터 맥스 밀크씨슬 10 3개월분 가격 : 6,900원 링크 : https://link.coupang.com/a/cWgijc 9위 : ON US 식품 건조기 고추 야채 소형 과일 가정용 업소용 가격 : 219,000원 링크 : https://link.coupang.com/a/cWgije 10위 : [세계필터] 미니 건조기필터 19매, 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cWgijf 감사합니다.",179,"['영상', '다이소', '추천', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '건조', '건조', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '그린', '몬스터', '맥스', '밀크', '개월', '가격', '링크', '식품', '건조기', '고추', '야채', '소형', '과일', '가정', '업소', '가격', '링크', '세계', '필터', '미니', '건조기', '필터', '가격', '링크', '감사']",긍정,긍정
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cUaSSg 1위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cUaSSg 2위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 19,300원 링크 : https://link.coupang.com/a/cUaSSh 3위 : L아르기닌 엘 비타민B D 미네랄 타우린 아연 마그네슘 칼슘 엽산 비오틴 1000mg 캡슐 가격 : 22,900원 링크 : https://link.coupang.com/a/cUaSSi 4위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 10,000원 링크 : https://link.coupang.com/a/cUaSSj 5위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cUaSSk 6위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cUaSSl 7위 : 프로메가 알티지 오메가3 듀얼 가격 : 24,550원 링크 : https://link.coupang.com/a/cUaSSm 8위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cUaSSn 9위 : UML마켓 즉석 된장 간편국 블럭국 골라담기 구성 가격 : 11,100원 링크 : https://link.coupang.com/a/cUaSSo 10위 : [본사직영] 여에스더 초임계 알티지 오메가3 1020mg 국민영양 프로젝트 가격 : 29,700원 링크 : https://link.coupang.com/a/cUaSSp ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",180,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '아르기닌', '비타민', '미네랄', '타우린', '아연', '마그네슘', '칼슘', '엽산', '비오티', '캡슐', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '한미', '오메가', '맥스', '캡슐', '영양제', '건강', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '프로', '메가', '알티', '오메가', '듀얼', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '마켓', '즉석', '된장', '블럭', '고르', '구성', '가격', '링크', '본사', '직영', '여에스더', '초임', '알티', '오메가', '국민', '영양', '프로젝트', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정,긍정
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cT6qVT 1위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cT6qVT 2위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 19,300원 링크 : https://link.coupang.com/a/cT6qVW 3위 : [국민건강 프로젝트] 대웅제약 프리미엄 콘드로이친 가격 : 10,000원 링크 : https://link.coupang.com/a/cT6qVY 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 2단, 화이트 가격 : 10,500원 링크 : https://link.coupang.com/a/cT6qVZ 5위 : L아르기닌 엘 비타민B D 미네랄 타우린 아연 마그네슘 칼슘 엽산 비오틴 1000mg 캡슐 가격 : 22,900원 링크 : https://link.coupang.com/a/cT6qV0 6위 : 에버하우스 다용도 신발 건조기 세탁 건조망 40 x 40 cm, 화이트, 2개 가격 : 5,910원 링크 : https://link.coupang.com/a/cT6qV1 7위 : 한미 오메가3맥스 30캡슐 EPA 눈영양제 눈건강 가격 : 32,400원 링크 : https://link.coupang.com/a/cT6qV2 8위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,560원 링크 : https://link.coupang.com/a/cT6qV4 9위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cT6qV5 10위 : 프로메가 알티지 오메가3 듀얼 가격 : 24,550원 링크 : https://link.coupang.com/a/cT6qV6 ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",182,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프리미엄', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '아르기닌', '비타민', '미네랄', '타우린', '아연', '마그네슘', '칼슘', '엽산', '비오티', '캡슐', '가격', '링크', '에버', '하우스', '다용도', '신발', '건조기', '세탁', '건조', '화이트', '가격', '링크', '한미', '오메가', '맥스', '캡슐', '영양제', '건강', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '프로', '메가', '알티', '오메가', '듀얼', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정,긍정
완전 가성비 장난 아닌데요?!!,184,"['가성비', '장난', '아니']",긍정,긍정
"영상 속 다이소 건기식 다이어트 구매링크: https://link.coupang.com/a/cZqdf1 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 18,000원 링크 : https://link.coupang.com/a/cZqdf1 2위 : 판클 EPA DPA 중성지방 다이어트 오메가3 지방산 30일분 가격 : 16,300원 링크 : https://link.coupang.com/a/cZqdf2 3위 : [국민건강 프로젝트] 대웅제약 녹차 추출물 카테킨 체지방컷 비타민C 판토텐산 가격 : 18,000원 링크 : https://link.coupang.com/a/cZqdf3 4위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 10,000원 링크 : https://link.coupang.com/a/cZqdf5 5위 : [국민건강 프로젝트] 대웅제약 녹차 추출물 카테킨 체지방컷 비타민C 판토텐산 가격 : 10,000원 링크 : https://link.coupang.com/a/cZqdf7 6위 : 홈프로 매쉬 다용도 야채 보관망 양파 마늘 건조망 장바구니 1 | 1, 2개, 그린 가격 : 7,960원 링크 : https://link.coupang.com/a/cZqdf8 7위 : 리빙가감법 한 손으로 쉽게 누르는 탈수기 6L 대형 샐러드 스피너 믹서 채소 허브 베리 과일용 야채 건조기, 1개, 투명 가격 : 35,600원 링크 : https://link.coupang.com/a/cZqdga 8위 : 키친아트 5단 전기건조기 식품건조 KNT-202, KNT-202 가격 : 56,900원 링크 : https://link.coupang.com/a/cZqdgc 9위 : ON US 식품 건조기 고추 야채 소형 과일 가정용 업소용 가격 : 149,000원 링크 : https://link.coupang.com/a/cZqdgd 10위 : 신일테크 풀스텐 식품건조기 수동다이얼 SR-12FD 가격 : 269,000원 링크 : https://link.coupang.com/a/cZqdge 감사합니다.",185,"['영상', '다이소', '다이어트', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '판클', '중성', '지방', '다이어트', '오메가', '지방산', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '녹차', '추출물', '카테킨', '체지방', '비타민', '판토텐산', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '녹차', '추출물', '카테킨', '체지방', '비타민', '판토텐산', '가격', '링크', '프로', '매쉬', '다용도', '야채', '보관', '마늘', '건조', '바구니', '그린', '가격', '링크', '리빙', '가감', '누르', '수기', '대형', '샐러드', '스피너', '믹서', '채소', '허브', '베리', '과일', '야채', '건조기', '투명', '가격', '링크', '키친', '아트', '전기', '건조기', '식품', '건조', '가격', '링크', '식품', '건조기', '고추', '야채', '소형', '과일', '가정', '업소', '가격', '링크', '테크', '스텐', '식품', '건조기', '수동', '다이얼', '가격', '링크', '감사']",긍정,긍정
